fpNodeId,Row,Column,line id,line name,packet_stemid,position,pot_stemid,Flowering Date_20180524.40.1,Flowering Date_20180725.15.1,Flowering Date_20180817.2.1,final leaf number_20180524.41.1,final leaf number_20181204.26.1,final leaf number_20181210.31.1,spikelet number_20180524.42.1,spikelet number_20181204.27.1,spikelet number_20181210.32.1,Height_20180524.43.1,Height_20181204.28.1,Height_20181210.33.1,tillers_20180524.44.1,tillers_20181204.29.1,tillers_20181210.34.1,empty spikelets_20180524.45.1,empty spikelets_20181204.30.1,empty spikelets_20181210.35.1,Spike Length_20181122.59.1,Spike Length_20181204.31.1,Spike Length_20181210.36.1,Photo_20181129.60.1,Photo_20181204.32.1,seed weight_20190208.65.1,plant_date_20190318.1.1,vern_end_date_20190318.1.1
281846,108,7,282,YANDANOOKA,ST50PKT0YH77,7L7,ST50PT0W2RX,,20180730,,7,,,15,,,420,,,1,,,2,,,60,,,,,2.03,20180413,20180613
281847,108,8,214,ELLISON,ST50PKT0YH76,7L8,ST50PT0W2XP,,20180924,,8,,,19,,,166,,,3,,,6,,,80,,,,,7.52,20180413,20180613
281848,108,9,206,MAROMBI,ST50PKT0YH75,7L9,ST50PT0W3BH,,20180827,,9,,,18,,,557,,,2,,,3,,,74,,,,,4.6,20180413,20180613
281849,108,10,269,GLUYAS_EARLY,ST50PKT0YH74,7L10,ST50PT0W2PJ,,20180827,,9,,,15,,,700,,,0,,,4,,,75,,,,,1.65,20180413,20180613
281850,108,11,104,BD231,ST50PKT0YH73,7L11,ST50PT0W3PY,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281851,108,12,18,DUNDEE,ST50PKT0YH72,7L12,ST50PT0W4G2,,20180815,,8,,,15,,,502,,,2,,,1,,,75,,,,,2.54,20180413,20180613
281852,109,1,213,EGA_WEDGETAIL,ST50PKT0YH71,7M1,ST50PT0W2XX,,20180813,,NA,,,18,,,435,,,,,,3,,,73,,,,,4.42,20180413,20180613
281853,109,2,237,SENTINEL,ST50PKT0YH70,7M2,ST50PT0W2ZM,,20180815,,8,,,15,,,370,,,3,,,1,,,89,,,,,3.04,20180413,20180613
281854,109,3,28,LANCER,ST50PKT0YH6Z,7M3,ST50PT0W4D4,,20180815,,9,,,16,,,330,,,5,,,2,,,80,,,,,5.14,20180413,20180613
281855,109,4,171,ABYSSINIA_AV12.4,ST50PKT0YH6Y,7M4,ST50PT0W3D7,,,,13,,,16,,,1120,,,5,,,6,,,20,,,,,NA,20180413,20180613
281856,109,5,74,ROSELLA,ST50PKT0YH6X,7M5,ST50PT0W41M,,20180827,,9,,,18,,,384,,,2,,,2,,,62,,,,,3.63,20180413,20180613
281857,109,6,199,BROOKTON,ST50PKT0YH6W,7M6,ST50PT0W357,,20180806,,8,,,13,,,450,,,0,,,2,,,59,,,,,1.36,20180413,20180613
281858,109,7,217,GBA_RUBY,ST50PKT0YH6V,7M7,ST50PT0W2X1,,20180813,,7,,,15,,,470,,,1,,,1,,,73,,,,,2.15,20180413,20180613
281859,109,8,242,FANG,ST50PKT0YH6T,7M8,ST50PT0W2YQ,,20180913,,11,,,22,,,473,,,1,,,4,,,80,,,,,2.63,20180413,20180613
281860,109,9,15,WARDS_PROLIFIC,ST50PKT0YH6S,7M9,ST50PT0W486,,20180827,,8,,,13,,,490,,,1,,,2,,,50,,,,,0.47,20180413,20180613
281861,109,10,150,FRANCE14,ST50PKT0YH6R,7M10,ST50PT0W3KY,,,,10,,,14,,,617,,,5,,,3,,,50,,,,,6,20180413,20180613
281862,109,11,120,CL2,ST50PKT0YH6Q,7M11,ST50PT0W3VY,,20180822,,8,,,17,,,415,,,6,,,2,,,72,,,,,2.46,20180413,20180613
281863,109,12,56,MATONG,ST50PKT0YH6P,7M12,ST50PT0W407,,20180913,,8,,,19,,,407,,,8,,,4,,,64,,,,,14.64,20180413,20180613
281864,110,1,1,FEDERATION,ST50PKT0YH6N,7N1,ST50PT0W47P,,20181008,,9,,,15,,,335,,,5,,,2,,,79,,,,,5.69,20180413,20180613
281865,110,2,74,ROSELLA,ST50PKT0YH6M,7N2,ST50PT0W41L,,,20180817,9,,,16,,,351,,,3,,,1,,,69,,,,,2.5,20180413,20180613
281866,110,3,214,ELLISON,ST50PKT0YH6L,7N3,ST50PT0W2XN,,20181008,,9,,,15,,,300,,,3,,,3,,,70,,,,,4.23,20180413,20180613
281867,110,4,36,SONORA_64,ST50PKT0YH6K,7N4,ST50PT0W4BM,,20180808,,7,,,17,,,585,,,0,,,2,,,87,,,,,1.56,20180413,20180613
281868,110,5,6,HUDSONS_EARLY_PURPLE_STRAW,ST50PKT0YH6J,7N5,ST50PT0W46Q,,20181011,,10,,,17,,,575,,,2,,,3,,,80,,,,,4.35,20180413,20180613
281869,110,6,127,TRIDENT,ST50PKT0YH6H,7N6,ST50PT0W3NT,,,20180917,9,,,19,,,435,,,2,,,5,,,71,,,,,3.84,20180413,20180613
281870,110,7,101,WEAVER,ST50PKT0YH6G,7N7,ST50PT0W3QJ,,20180822,,8,,,17,,,332,,,0,,,3,,,75,,,,,1.47,20180413,20180613
281871,110,8,220,EGA_BONNIE_ROCK,ST50PKT0YH6F,7N8,ST50PT0W34J,,20180806,,7,,,14,,,350,,,11,,,1,,,60,,,,,3.57,20180413,20180613
281872,110,9,85,KELALAC,ST50PKT0YH6D,7N9,ST50PT0W3S3,,20181008,,11,,,25,,,531,,,7,,,4,,,60,,,,,9.6,20180413,20180613
281873,110,10,19,ETAWAH,ST50PKT0YH6C,7N10,ST50PT0W4FW,,20180813,,7,,,11,,,539,,,5,,,1,,,55,,,,,2.12,20180413,20180613
281874,110,11,199,BROOKTON,ST50PKT0YH6B,7N11,ST50PT0W356,,20180827,,7,,,15,,,460,,,12,,,3,,,72,,,,,3.35,20180413,20180613
281875,110,12,215,REES,ST50PKT0YH69,7N12,ST50PT0W2XF,,20180806,,7,,,17,,,267,,,3,,,3,,,75,,,,,2.85,20180413,20180613
281876,111,1,213,EGA_WEDGETAIL,ST50PKT0YH68,7O1,ST50PT0W2XW,,20180813,,8,,,17,,,322,,,3,,,2,,,70,,,,,3.35,20180413,20180613
281877,111,2,84,MISKLE,ST50PKT0YH67,7O2,ST50PT0W3S7,,20180808,,7,,,15,,,239,,,5,,,9,,,71,,,,,3.2,20180413,20180613
281878,111,3,219,GLOVER,ST50PKT0YH66,7O3,ST50PT0W34R,,20180808,,7,,,20,,,386,,,1,,,3,,,84,,,,,1.33,20180413,20180613
281879,111,4,125,SUNSTATE,ST50PKT0YH65,7O4,ST50PT0W3V0,,20180815,,7,,,13,,,380,,,2,,,1,,,73,,,,,0.81,20180413,20180613
281880,111,5,117,BARUNGA,ST50PKT0YH64,7O5,ST50PT0W3WH,,20180810,,8,,,17,,,360,,,5,,,3,,,78,,,,,3.71,20180413,20180613
281881,111,6,9,PITIC_62,ST50PKT0YH63,7O6,ST50PT0W49B,,20181008,,6,,,10,,,430,,,2,,,0,,,70,,,,,3.82,20180413,20180613
281882,111,7,241,MERINDA,ST50PKT0YH62,7O7,ST50PT0W2YW,,20180921,,8,,,18,,,320,,,3,,,6,,,70,,,,,4.12,20180413,20180613
281883,111,8,42,VERANOPOLIS,ST50PKT0YH61,7O8,ST50PT0W49H,,20180808,,8,,,18,,,646,,,5,,,3,,,100,,,,,3.07,20180413,20180613
281884,111,9,175,MULGARA,ST50PKT0YH60,7O9,ST50PT0W3CG,,20180808,,7,,,14,,,369,,,5,,,3,,,56,,,,,2.05,20180413,20180613
281885,111,10,189,PETRIE,ST50PKT0YH5Z,7O10,ST50PT0W373,,20180822,,8,,,19,,,305,,,9,,,5,,,65,,,,,2.49,20180413,20180613
281886,111,11,75,LOWAN,ST50PKT0YH5Y,7O11,ST50PT0W41F,,20180806,,7,,,11,,,180,,,2,,,3,,,60,,,,,1,20180413,20180613
281887,111,12,108,GOROKE,ST50PKT0YH5X,7O12,ST50PT0W3P5,,20180824,,8,,,19,,,383,,,6,,,1,,,60,,,,,12.72,20180413,20180613
281888,112,1,232,BARHAM,ST50PKT0YH5W,7P1,ST50PT0W327,,20180810,,7,,,15,,,341,,,2,,,1,,,81,,,,,2.47,20180413,20180613
281889,112,2,205,ANNUELLO,ST50PKT0YH5V,7P2,ST50PT0W3BP,,20180903,,8,,,17,,,305,,,2,,,6,,,70,,,,,1.41,20180413,20180613
281890,112,3,236,EGA_KIDMAN,ST50PKT0YH5T,7P3,ST50PT0W2ZV,,20180810,,8,,,17,,,319,,,3,,,4,,,77,,,,,2.72,20180413,20180613
281891,112,4,139,VH782,ST50PKT0YH5S,7P4,ST50PT0W3JV,,20180822,,7,,,15,,,451,,,0,,,3,,,70,,,,,NA,20180413,20180613
281892,112,5,249,EGA_BOUNTY,ST50PKT0YH5R,7P5,ST50PT0W30J,,20180813,,8,,,19,,,434,,,3,,,7,,,72,,,,,0.98,20180413,20180613
281893,112,6,37,MARINGA,ST50PKT0YH5Q,7P6,ST50PT0W4BC,,20180830,,8,,,19,,,829,,,2,,,4,,,90,,,,,3.82,20180413,20180613
281894,112,7,33,FLORENCE,ST50PKT0YH5P,7P7,ST50PT0W4C6,,20180913,,12,,,19,,,725,,,3,,,4,,,95,,,,,5.95,20180413,20180613
281895,112,8,70,BLADE,ST50PKT0YH5N,7P8,ST50PT0W42F,,20180813,,7,,,13,,,377,,,3,,,5,,,60,,,,,3.7,20180413,20180613
281896,112,9,121,DD007,ST50PKT0YH5M,7P9,ST50PT0W3VR,,20180822,,8,,,15,,,336,,,3,,,1,,,60,,,,,3.54,20180413,20180613
281897,112,10,255,EGA_EAGLEHAWK,ST50PKT0YH5L,7P10,ST50PT0W2WH,,20181008,,8,,,25,,,502,,,3,,,5,,,85,,,,,3.67,20180413,20180613
281898,112,11,179,BOWIE,ST50PKT0YH5K,7P11,ST50PT0W391,,20180810,,8,,,15,,,485,,,3,,,0,,,93,,,,,6.84,20180413,20180613
281899,112,12,94,SHRIKE,ST50PKT0YH5J,7P12,ST50PT0W3TM,,20180808,,8,,,13,,,381,,,7,,,0,,,69,,,,,7.07,20180413,20180613
281900,113,1,32,KITE,ST50PKT0YH5H,8A1,ST50PT0W4CC,,20180806,,6,,,15,,,290,,,2,,,2,,,65,,,,,1,20180413,20180613
281901,113,2,181,WYLAH,ST50PKT0YH5G,8A2,ST50PT0W38R,,20180824,,NA,,,NA,,,NA,,,9,,,NA,,,NA,,,,,7.6,20180413,20180613
281902,113,3,110,EL240,ST50PKT0YH5F,8A3,ST50PT0W3XW,,20180806,,NA,,,NA,,,NA,,,3,,,NA,,,NA,,,,,3.1,20180413,20180613
281903,113,4,55,HARTOG,ST50PKT0YH5D,8A4,ST50PT0W40G,,20180810,,7,,,19,,,79,,,5,,,3,,,76,,,,,2.94,20180413,20180613
281904,113,5,142,CUNDERDIN,ST50PKT0YH5C,8A5,ST50PT0W3J8,,20180806,,8,,,16,,,488,,,6,,,0,,,72,,,,,3.72,20180413,20180613
281905,113,6,130,SWIFT,ST50PKT0YH5B,8A6,ST50PT0W3N4,,20180815,,8,,,21,,,378,,,3,,,2,,,78,,,,,1.74,20180413,20180613
281906,113,7,25,WW80,ST50PKT0YH59,8A7,ST50PT0W4DQ,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281907,113,8,125,SUNSTATE,ST50PKT0YH58,8A8,ST50PT0W3TZ,,20180806,,8,,,17,,,486,,,3,,,2,,,83,,,,,4.12,20180413,20180613
281908,113,9,262,WALLUP,ST50PKT0YH57,8A9,ST50PT0W2QX,,20180801,,7,,,15,,,403,,,6,,,2,,,65,,,,,1.83,20180413,20180613
281909,113,10,244,BUMPER,ST50PKT0YH56,8A10,ST50PT0W31K,,20180730,,7,,,15,,,368,,,2,,,1,,,68,,,,,2.24,20180413,20180613
281910,113,11,173,PBW343,ST50PKT0YH55,8A11,ST50PT0W3CT,,20180730,,NA,,,NA,,,NA,,,1,,,NA,,,NA,,,,,1.17,20180413,20180613
281911,113,12,27,GULAR,ST50PKT0YH54,8A12,ST50PT0W4DC,,20180815,,7,,,15,,,455,,,6,,,0,,,80,,,,,7.01,20180413,20180613
281912,114,1,226,CARINYA,ST50PKT0YH53,8B1,ST50PT0W33F,,20180808,,7,,,16,,,190,,,6,,,0,,,57,,,,,3.85,20180413,20180613
281913,114,2,166,NAVARRE56,ST50PKT0YH52,8B2,ST50PT0W3F6,,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281914,114,3,111,OUYEN,ST50PKT0YH51,8B3,ST50PT0W3XQ,,20180815,,NA,,,NA,,,NA,,,7,,,NA,,,NA,,,,,4.11,20180413,20180613
281915,114,4,254,EGA_WILLS,ST50PKT0YH50,8B4,ST50PT0W2WN,,20180910,,NA,,,NA,,,NA,,,3,,,NA,,,NA,,,,,2.94,20180413,20180613
281916,114,5,72,VULCAN,ST50PKT0YH4Z,8B5,ST50PT0W41Z,,20180813,,NA,,,15,,,340,,,4,,,1,,,71,,,,,3.38,20180413,20180613
281917,114,6,8,ORION,ST50PKT0YH4Y,8B6,ST50PT0W46C,,20180813,,8,,,21,,,478,,,3,,,0,,,112,,,,,3.92,20180413,20180613
281918,114,7,280,TROJAN,ST50PKT0YH4X,8B7,ST50PT0W2SB,,20180806,,7,,,17,,,388,,,4,,,2,,,77,,,,,3.48,20180413,20180613
281919,114,8,273,QUARRION,ST50PKT0YH4W,8B8,ST50PT0W2TM,,20180813,,8,,,18,,,376,,,3,,,4,,,79,,,,,0.56,20180413,20180613
281920,114,9,222,RAC875,ST50PKT0YH4V,8B9,ST50PT0W345,,,20180817,NA,,,NA,,,NA,,,4,,,NA,,,NA,,,ben_95_178_281920_a0d185f9bb55a9b.1527133264_60_1.jpg,,3.73,20180413,20180613
281921,114,10,219,GLOVER,ST50PKT0YH4T,8B10,ST50PT0W34Q,,20180808,,8,,,17,,,565,,,2,,,4,,,60,,,,,1.32,20180413,20180613
281922,114,11,86,COBRA,ST50PKT0YH4S,8B11,ST50PT0W3RT,,20180806,,7,,,17,,,323,,,4,,,2,,,74,,,,,4.2,20180413,20180613
281923,114,12,122,CADOUX,ST50PKT0YH4R,8B12,ST50PT0W3VM,,20180824,,7,,,19,,,350,,,5,,,1,,,73,,,,,6.89,20180413,20180613
281924,115,1,239,ESPADA,ST50PKT0YH4Q,8C1,ST50PT0W2Z8,,20180810,,7,,,16,,,322,,,2,,,3,,,67,,,,,2.31,20180413,20180613
281925,115,2,204,SUNSOFT_98,ST50PKT0YH4P,8C2,ST50PT0W3BW,,20180831,,NA,,,NA,,,NA,,,6,,,NA,,,NA,,,,,8.66,20180413,20180613
281926,115,3,282,YANDANOOKA,ST50PKT0YH4N,8C3,ST50PT0W2RW,,20180727,,7,,,16,,,572,,,5,,,2,,,63,,,,,4.35,20180413,20180613
281927,115,4,187,ISRAEL493,ST50PKT0YH4M,8C4,ST50PT0W37H,,20180822,,8,,,17,,,180,,,4,,,6,,,57,,,,,3.5,20180413,20180613
281928,115,5,135,CL3,ST50PKT0YH4L,8C5,ST50PT0W3KP,,20180808,,10,,,13,,,410,,,5,,,2,,,60,,,,,2.04,20180413,20180613
281929,115,6,168,PERSIA8(1),ST50PKT0YH4K,8C6,ST50PT0W3DT,,,,13,,,24,,,720,,,4,,,4,,,145,,,,,5.13,20180413,20180613
281930,115,7,145,YANAC,ST50PKT0YH4J,8C7,ST50PT0W3LW,,20180827,,NA,,,NA,,,NA,,,3,,,NA,,,NA,,,,,4.41,20180413,20180613
281931,115,8,78,DOLLARBIRD,ST50PKT0YH4H,8C8,ST50PT0W3Z7,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281932,115,9,114,DD118,ST50PKT0YH4G,8C9,ST50PT0W3X3,,20180822,,8,,,23,,,402,,,4,,,2,,,80,,,,,5.23,20180413,20180613
281933,115,10,280,TROJAN,ST50PKT0YH4F,8C10,ST50PT0W2S9,,20180822,,NA,,,NA,,,NA,,,4,,,NA,,,NA,,,,,2.56,20180413,20180613
281934,115,11,89,LARK,ST50PKT0YH4D,8C11,ST50PT0W3R8,,20180815,,9,,,20,,,340,,,6,,,2,,,74,,,,,4.2,20180413,20180613
281935,115,12,78,DOLLARBIRD,ST50PKT0YH4C,8C12,ST50PT0W3Z6,,20180808,,7,,,17,,,532,,,3,,,2,,,83,,,,,6.58,20180413,20180613
281936,116,1,177,WORRAKATTA,ST50PKT0YH4B,8D1,ST50PT0W39G,,20180808,,7,,,16,,,276,,,4,,,2,,,58,,,,,1.83,20180413,20180613
281937,116,2,5,GAZA,ST50PKT0YH49,8D2,ST50PT0W46W,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281938,116,3,256,ESTOC,ST50PKT0YH48,8D3,ST50PT0W2W8,,20181008,,9,,,12,,,193,,,9,,,6,,,43,,,,,6.72,20180413,20180613
281939,116,4,247,NAPAROO,ST50PKT0YH47,8D4,ST50PT0W30X,,20180829,,13,,,24,,,400,,,5,,,2,,,82,,,,,13.52,20180413,20180613
281940,116,5,194,PARDALOTE,ST50PKT0YH46,8D5,ST50PT0W364,,20180815,,8,,,20,,,311,,,8,,,4,,,60,,,,,6.88,20180413,20180613
281941,116,6,156,GOLDMARK,ST50PKT0YH45,8D6,ST50PT0W3H3,,20180808,,8,,,16,,,419,,,6,,,2,,,68,,,,,3.12,20180413,20180613
281942,116,7,178,GILES,ST50PKT0YH44,8D7,ST50PT0W398,,20180806,,7,,,16,,,410,,,5,,,4,,,63,,,,,2.78,20180413,20180613
281943,116,8,34,YECORA_70,ST50PKT0YH43,8D8,ST50PT0W4BZ,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281944,116,9,216,GS50A,ST50PKT0YH42,8D9,ST50PT0W2X7,,20180829,20180817,7,,,12,,,304,,,3,,,1,,,55,,,,,2.67,20180413,20180613
281945,116,10,38,CONDOR,ST50PKT0YH41,8D10,ST50PT0W4B5,,20180808,,8,,,16,,,432,,,4,,,2,,,66,,,,,3.51,20180413,20180613
281946,116,11,46,LANCE,ST50PKT0YH40,8D11,ST50PT0W45D,,20180822,,8,,,18,,,432,,,5,,,0,,,78,,,,,2.4,20180413,20180613
281947,116,12,175,MULGARA,ST50PKT0YH3Z,8D12,ST50PT0W3CF,,20180827,,NA,,,NA,,,NA,,,9,,,NA,,,NA,,,,,6.14,20180413,20180613
281948,117,1,76,GUARDIAN,ST50PKT0YH3Y,8.00E+01,ST50PT0W3ZN,,20180806,,8,,,12,,,458,,,5,,,1,,,55,,,,,2.95,20180413,20180613
281949,117,2,52,AROONA,ST50PKT0YH3X,8.00E+02,ST50PT0W411,,20180806,,7,,,12,,,315,,,10,,,0,,,63,,,,,3.1,20180413,20180613
281950,117,3,273,QUARRION,ST50PKT0YH3W,8.00E+03,ST50PT0W2TL,,20180813,,8,,,19,,,348,,,2,,,1,,,97,,,,,0.7,20180413,20180613
281951,117,4,177,WORRAKATTA,ST50PKT0YH3V,8.00E+04,ST50PT0W39F,,20180806,,8,,,16,,,438,,,6,,,1,,,59,,,,,2.94,20180413,20180613
281952,117,5,253,AGT_KATANA,ST50PKT0YH3T,8.00E+05,ST50PT0W2WV,,20180808,,8,,,17,,,403,,,3,,,1,,,63,,,,,2.08,20180413,20180613
281953,117,6,193,THORNBILL,ST50PKT0YH3S,8.00E+06,ST50PT0W36C,,20180822,,10,,,18,,,352,,,2,,,4,,,48,,,ben_95_178_281953_a0d185f9bb55a9b.1527133264_60_1.jpg,,0.74,20180413,20180613
281954,117,7,280,TROJAN,ST50PKT0YH3R,8.00E+07,ST50PT0W2S8,,20180806,,7,,,16,,,328,,,5,,,1,,,79,,,,,2.71,20180413,20180613
281955,117,8,31,TIMGALEN,ST50PKT0YH3Q,8.00E+08,ST50PT0W4CK,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281956,117,9,283,ZIPPY,ST50PKT0YH22,8.00E+09,ST50PT0W2RP,,20180815,,NA,,,NA,,,NA,,,5,,,NA,,,NA,,,,,2.23,20180413,20180613
281957,117,10,57,TAKARI,ST50PKT0YH21,8.00E+10,ST50PT0W402,,20180810,,7,,,16,,,306,,,4,,,3,,,57,,,,,2.73,20180413,20180613
281958,117,11,62,COCAMBA,ST50PKT0YH20,8.00E+11,ST50PT0W43Y,,20180806,,7,,,14,,,294,,,7,,,0,,,73,,,,,8.42,20180413,20180613
281959,117,12,17,BENCUBBIN,ST50PKT0YH1Z,8.00E+12,ST50PT0W4G7,,20181008,,13,,,19,,,580,,,5,,,5,,,91,,,,,5.2,20180413,20180613
281960,118,1,97,BATAVIA,ST50PKT0YH1Y,8F1,ST50PT0W3SX,,20180808,,7,,,18,,,314,,,4,,,4,,,78,,,,,4.34,20180413,20180613
281961,118,2,161,ITALY29,ST50PKT0YH1X,8F2,ST50PT0W3G4,,,,13,,,21,,,510,,,6,,,4,,,98,,,,,1.62,20180413,20180613
281962,118,3,155,SNIPE,ST50PKT0YH1W,8F3,ST50PT0W3HB,,20180808,,8,,,16,,,428,,,5,,,0,,,80,,,,,3.65,20180413,20180613
281963,118,4,96,NESSER,ST50PKT0YH1V,8F4,ST50PT0W3T5,,20180815,,8,,,16,,,383,,,6,,,3,,,66,,,,,4.11,20180413,20180613
281964,118,5,279,PHANTOM,ST50PKT0YH1T,8F5,ST50PT0W2SG,,20180813,,8,,,18,,,440,,,4,,,3,,,74,,,,,6.91,20180413,20180613
281965,118,6,225,H46,ST50PKT0YH1S,8F6,ST50PT0W33M,,20180730,,7,,,16,,,445,,,5,,,2,,,75,,,,,1.79,20180413,20180613
281966,118,7,68,CRANBROOK,ST50PKT0YH1R,8F7,ST50PT0W42S,,,,8,,,14,,,143,,,8,,,2,,,35,,,ben_95_178_281966_a0d185f9bb55a9b.1527133264_60_1.jpg,,1.49,20180413,20180613
281967,118,8,171,ABYSSINIA_AV12.4,ST50PKT0YH1Q,8F8,ST50PT0W3D6,,,,13,,,19,,,1020,,,4,,,2,,,150,,,,,6.99,20180413,20180613
281968,118,9,166,NAVARRE56,ST50PKT0YH1P,8F9,ST50PT0W3F5,,,,13,,,22,,,730,,,4,,,4,,,115,,,,,4.67,20180413,20180613
281969,118,10,116,FRAME,ST50PKT0YH1N,8F10,ST50PT0W3WQ,,,,NA,,,NA,,,NA,,,6,,,NA,,,NA,,,,,6.44,20180413,20180613
281970,118,11,142,CUNDERDIN,ST50PKT0YH1M,8F11,ST50PT0W3MG,,20180806,,8,,,16,,,345,,,5,,,0,,,54,,,ben_95_178_281970_a0d185f9bb55a9b.1527133264_60_1.jpg,,1.5,20180413,20180613
281971,118,12,87,PEROUSE,ST50PKT0YH1L,8F12,ST50PT0W3RN,,20180910,,NA,,,NA,,,NA,,,8,,,NA,,,NA,,,,,5.27,20180413,20180613
281972,119,1,261,CORACK,ST50PKT0YH1K,8G1,ST50PT0W2V9,,20180806,,7,,,14,,,378,,,6,,,0,,,63,,,,,3.94,20180413,20180613
281973,119,2,233,BOLAC,ST50PKT0YH1J,8G2,ST50PT0W321,,20180808,,8,,,16,,,418,,,3,,,0,,,68,,,,,0.72,20180413,20180613
281974,119,3,41,MERLIN,ST50PKT0YH1H,8G3,ST50PT0W49L,,,,13,,,23,,,550,,,6,,,2,,,108,,,,,8.41,20180413,20180613
281975,119,4,229,EGA_EAGLE_ROCK,ST50PKT0YH1G,8G4,ST50PT0W32W,,20180810,,7,,,16,,,373,,,5,,,1,,,78,,,,,5.95,20180413,20180613
281976,119,5,200,FROST_RESISTANT_(RUDY),ST50PKT0YH1F,8G5,ST50PT0W350,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281977,119,6,160,INDIA3,ST50PKT0YH1D,8G6,ST50PT0W3GC,,,,13,,,18,,,620,,,6,,,1,,,155,,,,,7.08,20180413,20180613
281978,119,7,94,SHRIKE,ST50PKT0YH1C,8G7,ST50PT0W3TL,,20180808,,8,,,14,,,416,,,8,,,1,,,73,,,,,2.03,20180413,20180613
281979,119,8,135,CL3,ST50PKT0YH1B,8G8,ST50PT0W3KN,,20180806,,8,,,15,,,372,,,9,,,0,,,66,,,,,5.12,20180413,20180613
281980,119,9,229,EGA_EAGLE_ROCK,ST50PKT0YH19,8G9,ST50PT0W32V,,20180827,,NA,,,NA,,,NA,,,4,,,NA,,,NA,,,,,4.74,20180413,20180613
281981,119,10,2,FESTIGUAY,ST50PKT0YH18,8G10,ST50PT0W47G,,20181011,,13,,,17,,,408,,,6,,,5,,,44,,,,,4.22,20180413,20180613
281982,119,11,77,SUNCO,ST50PKT0YH17,8G11,ST50PT0W3ZD,,20180806,,8,,,14,,,395,,,2,,,3,,,54,,,,,1.01,20180413,20180613
281983,119,12,26,FREE_GALLIPOLI,ST50PKT0YH16,8G12,ST50PT0W4DK,,,,13,,,20,,,470,,,7,,,2,,,88,,,,,10.16,20180413,20180613
281984,120,1,146,BUCKLEY,ST50PKT0YH15,8H1,ST50PT0W3LQ,,20180813,,7,,,19,,,438,,,5,,,0,,,93,,,,,8.61,20180413,20180613
281985,120,2,277,HARPER,ST50PKT0YH14,8H2,ST50PT0W2SW,,20180910,,11,,,25,,,557,,,6,,,5,,,108,,,,,10.15,20180413,20180613
281986,120,3,211,DROUGHT_RESISTANT_(RUDY),ST50PKT0YH13,8H3,ST50PT0W2Y7,,20180815,,8,,,19,,,603,,,5,,,0,,,93,,,,,1.8,20180413,20180613
281987,120,4,279,PHANTOM,ST50PKT0YH12,8H4,ST50PT0W2SF,,20180808,,7,,,14,,,542,,,3,,,0,,,71,,,,,4.4,20180413,20180613
281988,120,5,135,CL3,ST50PKT0YH11,8H5,ST50PT0W3KM,,20180808,,8,,,14,,,465,,,5,,,1,,,60,,,,,4.4,20180413,20180613
281989,120,6,244,BUMPER,ST50PKT0YH10,8H6,ST50PT0W31J,,20180730,,7,,,17,,,446,,,3,,,2,,,78,,,,,4.09,20180413,20180613
281990,120,7,110,EL240,ST50PKT0YH0Z,8H7,ST50PT0W3XV,,20180822,,8,,,16,,,332,,,4,,,3,,,64,,,,,4.49,20180413,20180613
281991,120,8,163,POLAND1,ST50PKT0YH0Y,8H8,ST50PT0W3FR,,,,13,,,19,,,840,,,3,,,3,,,115,,,,,1.02,20180413,20180613
281992,120,9,137,DATATINE,ST50PKT0YH0X,8H9,ST50PT0W3K6,,20180913,,8,,,16,,,407,,,6,,,1,,,38,,,,,2.04,20180413,20180613
281993,120,10,13,STEINWEDEL,ST50PKT0YH0W,8H10,ST50PT0W48L,,,,14,,,19,,,826,,,6,,,2,,,103,,,,,5.97,20180413,20180613
281994,120,11,123,HOUTMAN,ST50PKT0YH0V,8H11,ST50PT0W3VC,,20180806,,7,,,17,,,502,,,5,,,1,,,83,,,,,6.8,20180413,20180613
281995,120,12,168,PERSIA8(1),ST50PKT0YH0T,8H12,ST50PT0W3DS,,,,13,,,4,,,1080,,,7,,,3,,,120,,,,,10.57,20180413,20180613
281996,121,1,141,SUNLIN,ST50PKT0YH0S,8I1,ST50PT0W3JF,,20180808,,9,,,17,,,423,,,4,,,2,,,83,,,,,3.58,20180413,20180613
281997,121,2,244,BUMPER,ST50PKT0YH0R,8I2,ST50PT0W31H,,20180801,,7,,,17,,,337,,,2,,,2,,,75,,,,,1.86,20180413,20180613
281998,121,3,55,HARTOG,ST50PKT0YH0Q,8I3,ST50PT0W40F,,20180808,,8,,,18,,,543,,,2,,,4,,,76,,,,,1.81,20180413,20180613
281999,121,4,45,TINCURRIN,ST50PKT0YH0P,8I4,ST50PT0W45M,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
